SUM_Measure_1,SUM_Measure_2,SUM_Measure_3,SUM_Measure_4,SUM_Measure_5,SUM_Measure_6,SUM_Measure_7,SUM_Measure_8,SUM_Measure_9,SUM_Measure_10,CNT_Measure_1,CNT_Measure_2,CNT_Measure_3,CNT_Measure_4,CNT_Measure_5,AVG_Measure_1,AVG_Measure_2,AVG_Measure_3,AVG_Measure_4,AVG_Measure_5,Key_Dim_1,Key_Dim_2,Key_Dim_3,Key_Dim_4,Key_Dim_5,Key_Dim_6,Key_Dim_7,Key_Dim_8,Key_Dim_9,Key_Dim_10,Other_Field_1,Other_Field_2,Other_Field_3,Other_Field_4,Other_Field_5,Other_Field_6,Other_Field_7,Other_Field_8,Other_Field_9,Other_Field_10,DateKey
122379.73,93400.21,28979.52,19152.67,,,,,,,1241,167,,,,0.2368,23.3,,,,Wholesale,NSW,Receivable,Direct Debit,,,,,,,Catalyst Ventures,INV-01241,Disputed,,,,,,,,2023-09-08
111154.73,101873.31,9281.42,16990.84,,,,,,,1242,145,,,,0.0835,85.8,,,,Corporate,NSW,Accrual,EFT,,,,,,,Metro Solutions,INV-01242,Overdue 30 days,,,,,,,,2024-01-12
317604.82,187704.45,129900.37,61909.41,,,,,,,1243,102,,,,0.409,37.0,,,,Wholesale,WA,Payable,Credit Card,,,,,,,Frontier Co,INV-01243,Paid on time,,,,,,,,2023-12-29
449734.74,282253.52,167481.22,87158.25,,,,,,,1244,103,,,,0.3724,117.0,,,,Corporate,VIC,Payable,Credit Card,,,,,,,Velocity Partners,INV-01244,Under review,,,,,,,,2024-10-26
352289.26,305716.62,46572.64,40375.13,,,,,,,1245,143,,,,0.1322,38.4,,,,Retail,NSW,Accrual,EFT,,,,,,,Precision Works,INV-01245,Paid on time,,,,,,,,2023-01-29
220631.36,166466.36,54165.0,32999.68,,,,,,,1246,151,,,,0.2455,81.5,,,,Wholesale,NSW,Receivable,Cheque,,,,,,,Blue Ocean Pty Ltd,INV-01246,Paid on time,,,,,,,,2023-03-19
489996.86,404884.41,85112.45,65066.7,,,,,,,1247,154,,,,0.1737,96.3,,,,Government,VIC,Accrual,Cheque,,,,,,,Apex Industries,INV-01247,Credit note issued,,,,,,,,2023-09-29
351398.63,289411.91,61986.72,64967.99,,,,,,,1248,115,,,,0.1764,101.6,,,,Retail,QLD,Accrual,Cheque,,,,,,,Southern Cross Ltd,INV-01248,,,,,,,,,2023-05-26
235889.19,157880.63,78008.56,48778.98,,,,,,,1249,142,,,,0.3307,44.6,,,,Government,QLD,Accrual,Credit Card,,,,,,,Summit Consulting,INV-01249,Credit note issued,,,,,,,,2023-05-11
373926.49,261785.94,112140.55,41881.74,,,,,,,1250,113,,,,0.2999,39.7,,,,Corporate,NSW,Receivable,Credit Card,,,,,,,Blue Ocean Pty Ltd,INV-01250,Paid on time,,,,,,,,2023-12-22
299822.21,213683.29,86138.92,79481.5,,,,,,,1251,165,,,,0.2873,16.2,,,,Wholesale,QLD,Accrual,Credit Card,,,,,,,Phoenix Rising,INV-01251,Credit note issued,,,,,,,,2023-01-31
201228.46,116632.02,84596.44,40078.16,,,,,,,1252,105,,,,0.4204,106.0,,,,Retail,SA,Accrual,Direct Debit,,,,,,,Apex Industries,INV-01252,Disputed,,,,,,,,2023-09-23
404763.16,251357.92,153405.24,114310.69,,,,,,,1253,145,,,,0.379,29.9,,,,Government,WA,Payable,Direct Debit,,,,,,,Southern Cross Ltd,INV-01253,Disputed,,,,,,,,2023-10-08
304472.19,257035.42,47436.77,66210.55,,,,,,,1254,104,,,,0.1558,43.7,,,,Corporate,NSW,Receivable,Direct Debit,,,,,,,Acme Corp,INV-01254,Overdue 30 days,,,,,,,,2024-08-04
289432.74,215801.05,73631.69,36799.45,,,,,,,1255,138,,,,0.2544,70.1,,,,Wholesale,WA,Payable,Cheque,,,,,,,Apex Industries,INV-01255,Overdue 30 days,,,,,,,,2024-04-18
317161.74,201683.15,115478.59,83449.99,,,,,,,1256,171,,,,0.3641,48.7,,,,Corporate,WA,Receivable,EFT,,,,,,,Blue Ocean Pty Ltd,INV-01256,Under review,,,,,,,,2023-01-23
448678.84,380614.26,68064.58,86845.24,,,,,,,1257,146,,,,0.1517,37.9,,,,Corporate,VIC,Accrual,Direct Debit,,,,,,,Global Tech,INV-01257,Under review,,,,,,,,2024-03-20
77200.96,47594.39,29606.57,17208.04,,,,,,,1258,128,,,,0.3835,25.5,,,,Corporate,WA,Receivable,Direct Debit,,,,,,,Eclipse Group,INV-01258,Paid on time,,,,,,,,2024-02-11
478489.62,385566.94,92922.68,137620.88,,,,,,,1259,113,,,,0.1942,87.7,,,,Corporate,VIC,Receivable,Direct Debit,,,,,,,Catalyst Ventures,INV-01259,Under review,,,,,,,,2023-08-11
109263.31,101232.46,8030.85,28959.85,,,,,,,1260,195,,,,0.0735,84.8,,,,Corporate,VIC,Accrual,Cheque,,,,,,,Southern Cross Ltd,INV-01260,Paid on time,,,,,,,,2024-04-15
300564.86,242555.84,58009.02,71274.69,,,,,,,1261,131,,,,0.193,57.0,,,,Government,SA,Payable,Direct Debit,,,,,,,Frontier Co,INV-01261,Disputed,,,,,,,,2023-12-11
466905.23,386364.08,80541.15,111931.12,,,,,,,1262,145,,,,0.1725,88.2,,,,Corporate,WA,Accrual,EFT,,,,,,,Metro Solutions,INV-01262,Overdue 30 days,,,,,,,,2023-07-17
376541.52,283460.46,93081.06,103479.77,,,,,,,1263,187,,,,0.2472,90.1,,,,Wholesale,WA,Accrual,EFT,,,,,,,Phoenix Rising,INV-01263,Paid on time,,,,,,,,2023-05-16
432502.92,249683.94,182818.98,67458.31,,,,,,,1264,103,,,,0.4227,27.8,,,,Wholesale,WA,Accrual,Credit Card,,,,,,,Omega Technologies,INV-01264,Overdue 30 days,,,,,,,,2023-04-15
257751.37,150217.5,107533.87,39725.86,,,,,,,1265,103,,,,0.4172,94.3,,,,Corporate,NSW,Payable,Direct Debit,,,,,,,Velocity Partners,INV-01265,,,,,,,,,2024-01-11
94684.6,83767.47,10917.13,16622.32,,,,,,,1266,164,,,,0.1153,18.7,,,,Retail,NSW,Payable,EFT,,,,,,,Blue Ocean Pty Ltd,INV-01266,,,,,,,,,2023-05-15
289353.65,205093.87,84259.78,31126.41,,,,,,,1267,199,,,,0.2912,81.5,,,,Corporate,SA,Payable,Credit Card,,,,,,,Phoenix Rising,INV-01267,,,,,,,,,2023-05-19
249059.02,143831.58,105227.44,45826.81,,,,,,,1268,161,,,,0.4225,97.4,,,,Wholesale,VIC,Accrual,Credit Card,,,,,,,Velocity Partners,INV-01268,,,,,,,,,2023-09-29
147660.33,95861.09,51799.24,38979.95,,,,,,,1269,158,,,,0.3508,31.3,,,,Wholesale,WA,Accrual,Credit Card,,,,,,,Momentum Capital,INV-01269,Overdue 30 days,,,,,,,,2024-08-15
134198.1,83216.24,50981.86,22671.76,,,,,,,1270,105,,,,0.3799,11.3,,,,Government,NSW,Payable,Direct Debit,,,,,,,Catalyst Ventures,INV-01270,Paid on time,,,,,,,,2023-03-11
165856.86,98253.6,67603.26,37372.21,,,,,,,1271,189,,,,0.4076,67.4,,,,Government,QLD,Receivable,Direct Debit,,,,,,,Pacific Innovations,INV-01271,Disputed,,,,,,,,2024-01-01
264381.2,239370.74,25010.46,27831.18,,,,,,,1272,123,,,,0.0946,10.5,,,,Wholesale,NSW,Accrual,Direct Debit,,,,,,,Harbour Bridge Co,INV-01272,Under review,,,,,,,,2024-11-12
414454.98,229898.18,184556.8,45734.24,,,,,,,1273,179,,,,0.4453,33.1,,,,Wholesale,WA,Payable,Credit Card,,,,,,,Sunrise Holdings,INV-01273,Paid on time,,,,,,,,2024-09-18
264350.4,230751.46,33598.94,76476.76,,,,,,,1274,110,,,,0.1271,91.6,,,,Corporate,NSW,Receivable,Direct Debit,,,,,,,Clarity Health,INV-01274,Disputed,,,,,,,,2024-09-13
337505.52,199803.27,137702.25,35559.61,,,,,,,1275,119,,,,0.408,55.3,,,,Retail,NSW,Accrual,EFT,,,,,,,Omega Technologies,INV-01275,Paid on time,,,,,,,,2023-06-26
62383.64,42913.71,19469.93,12197.11,,,,,,,1276,120,,,,0.3121,113.8,,,,Retail,SA,Accrual,Cheque,,,,,,,Greenfield Enterprises,INV-01276,Paid on time,,,,,,,,2023-09-09
318294.04,220482.28,97811.76,52413.42,,,,,,,1277,152,,,,0.3073,95.0,,,,Wholesale,VIC,Receivable,EFT,,,,,,,Velocity Partners,INV-01277,Credit note issued,,,,,,,,2024-09-30
282242.47,215689.7,66552.77,48025.23,,,,,,,1278,158,,,,0.2358,49.7,,,,Retail,VIC,Receivable,Credit Card,,,,,,,Acme Corp,INV-01278,Credit note issued,,,,,,,,2024-06-22
292293.02,184816.88,107476.14,79721.41,,,,,,,1279,177,,,,0.3677,41.1,,,,Retail,WA,Payable,EFT,,,,,,,Metro Solutions,INV-01279,,,,,,,,,2023-10-14
104793.82,90290.36,14503.46,10982.78,,,,,,,1280,156,,,,0.1384,66.5,,,,Government,WA,Accrual,Cheque,,,,,,,Phoenix Rising,INV-01280,,,,,,,,,2024-05-11
196043.86,132702.09,63341.77,32860.26,,,,,,,1281,100,,,,0.3231,74.6,,,,Retail,QLD,Payable,EFT,,,,,,,North Star Group,INV-01281,Credit note issued,,,,,,,,2024-03-24
129188.98,109913.98,19275.0,23571.86,,,,,,,1282,137,,,,0.1492,84.5,,,,Wholesale,WA,Receivable,Direct Debit,,,,,,,Velocity Partners,INV-01282,Under review,,,,,,,,2024-07-07
460072.41,384068.45,76003.96,109478.71,,,,,,,1283,105,,,,0.1652,43.9,,,,Wholesale,SA,Payable,Cheque,,,,,,,Global Tech,INV-01283,,,,,,,,,2024-12-06
166662.65,131580.16,35082.49,20201.03,,,,,,,1284,149,,,,0.2105,38.7,,,,Wholesale,QLD,Accrual,Credit Card,,,,,,,Eclipse Group,INV-01284,Disputed,,,,,,,,2023-04-20
241585.18,144588.73,96996.45,69940.01,,,,,,,1285,196,,,,0.4015,107.5,,,,Government,QLD,Receivable,Direct Debit,,,,,,,Titan Resources,INV-01285,,,,,,,,,2024-07-27
352407.05,236817.54,115589.51,74966.83,,,,,,,1286,194,,,,0.328,101.7,,,,Corporate,SA,Payable,Direct Debit,,,,,,,Southern Cross Ltd,INV-01286,Credit note issued,,,,,,,,2023-03-19
480981.25,440386.43,40594.82,86123.7,,,,,,,1287,155,,,,0.0844,60.4,,,,Wholesale,WA,Payable,EFT,,,,,,,Phoenix Rising,INV-01287,Overdue 30 days,,,,,,,,2024-10-01
156267.53,112262.59,44004.94,32440.36,,,,,,,1288,140,,,,0.2816,33.8,,,,Government,NSW,Receivable,Credit Card,,,,,,,Southern Cross Ltd,INV-01288,Credit note issued,,,,,,,,2023-08-06
445466.56,403681.8,41784.76,110523.39,,,,,,,1289,145,,,,0.0938,84.3,,,,Wholesale,QLD,Receivable,Direct Debit,,,,,,,Titan Resources,INV-01289,Under review,,,,,,,,2023-10-04
248178.14,206707.57,41470.57,48765.66,,,,,,,1290,175,,,,0.1671,32.1,,,,Corporate,NSW,Accrual,Direct Debit,,,,,,,Greenfield Enterprises,INV-01290,Overdue 30 days,,,,,,,,2024-08-16
130295.41,101265.59,29029.82,31199.03,,,,,,,1291,175,,,,0.2228,25.4,,,,Retail,VIC,Accrual,Credit Card,,,,,,,Omega Technologies,INV-01291,Paid on time,,,,,,,,2023-12-17
399341.5,360565.44,38776.06,69022.65,,,,,,,1292,161,,,,0.0971,118.9,,,,Retail,VIC,Receivable,EFT,,,,,,,Acme Corp,INV-01292,Credit note issued,,,,,,,,2023-12-16
256025.66,191404.78,64620.88,55102.21,,,,,,,1293,200,,,,0.2524,74.6,,,,Corporate,VIC,Receivable,Cheque,,,,,,,Metro Solutions,INV-01293,Disputed,,,,,,,,2024-02-02
221295.85,209611.43,11684.42,46014.14,,,,,,,1294,192,,,,0.0528,103.9,,,,Corporate,WA,Accrual,Credit Card,,,,,,,Crystal Clear Systems,INV-01294,,,,,,,,,2024-09-12
70779.98,40238.42,30541.56,7514.37,,,,,,,1295,134,,,,0.4315,18.0,,,,Wholesale,WA,Payable,Credit Card,,,,,,,Blue Ocean Pty Ltd,INV-01295,Credit note issued,,,,,,,,2024-06-11
195429.78,128416.91,67012.87,40497.17,,,,,,,1296,178,,,,0.3429,107.9,,,,Government,WA,Receivable,Direct Debit,,,,,,,Global Tech,INV-01296,Overdue 30 days,,,,,,,,2023-02-15
61202.29,51477.25,9725.04,10738.89,,,,,,,1297,135,,,,0.1589,96.6,,,,Wholesale,WA,Receivable,EFT,,,,,,,Southern Cross Ltd,INV-01297,,,,,,,,,2024-08-28
85705.19,51671.66,34033.53,16938.79,,,,,,,1298,139,,,,0.3971,108.1,,,,Corporate,VIC,Payable,Direct Debit,,,,,,,Pacific Innovations,INV-01298,,,,,,,,,2024-10-14
421666.5,248235.07,173431.43,62268.47,,,,,,,1299,189,,,,0.4113,60.4,,,,Wholesale,NSW,Payable,Direct Debit,,,,,,,Nexus Digital,INV-01299,Overdue 30 days,,,,,,,,2023-11-05
424602.1,277859.61,146742.49,64112.09,,,,,,,1300,147,,,,0.3456,101.7,,,,Government,WA,Receivable,Credit Card,,,,,,,North Star Group,INV-01300,Credit note issued,,,,,,,,2024-05-26
188422.78,158350.5,30072.28,37271.26,,,,,,,1301,146,,,,0.1596,107.1,,,,Retail,QLD,Receivable,Direct Debit,,,,,,,Metro Solutions,INV-01301,Overdue 30 days,,,,,,,,2023-08-01
368960.92,249270.0,119690.92,49590.21,,,,,,,1302,181,,,,0.3244,27.7,,,,Wholesale,VIC,Accrual,Credit Card,,,,,,,Sunrise Holdings,INV-01302,Disputed,,,,,,,,2024-07-30
403466.21,380993.14,22473.07,96725.1,,,,,,,1303,115,,,,0.0557,33.3,,,,Wholesale,NSW,Payable,Cheque,,,,,,,Phoenix Rising,INV-01303,Disputed,,,,,,,,2023-12-26
238959.28,138715.86,100243.42,46978.32,,,,,,,1304,146,,,,0.4195,101.3,,,,Corporate,NSW,Accrual,Direct Debit,,,,,,,Precision Works,INV-01304,,,,,,,,,2024-01-24
225764.5,187678.03,38086.47,41436.35,,,,,,,1305,175,,,,0.1687,102.2,,,,Retail,NSW,Payable,Cheque,,,,,,,Greenfield Enterprises,INV-01305,Overdue 30 days,,,,,,,,2024-10-30
230302.23,133966.81,96335.42,60764.68,,,,,,,1306,157,,,,0.4183,92.7,,,,Government,QLD,Payable,Direct Debit,,,,,,,Summit Consulting,INV-01306,Overdue 30 days,,,,,,,,2023-09-15
266296.07,211013.01,55283.06,56568.68,,,,,,,1307,116,,,,0.2076,10.9,,,,Corporate,VIC,Accrual,Direct Debit,,,,,,,North Star Group,INV-01307,Disputed,,,,,,,,2023-11-25
466958.1,430441.98,36516.12,80667.64,,,,,,,1308,136,,,,0.0782,73.1,,,,Government,SA,Receivable,Direct Debit,,,,,,,Blue Ocean Pty Ltd,INV-01308,Overdue 30 days,,,,,,,,2024-01-05
184588.82,154999.23,29589.59,24609.8,,,,,,,1309,155,,,,0.1603,18.5,,,,Corporate,NSW,Payable,Credit Card,,,,,,,Momentum Capital,INV-01309,Credit note issued,,,,,,,,2024-04-23
402636.35,345099.62,57536.73,82636.0,,,,,,,1310,200,,,,0.1429,85.4,,,,Retail,NSW,Payable,Direct Debit,,,,,,,Blue Ocean Pty Ltd,INV-01310,Disputed,,,,,,,,2024-02-29
437378.16,339974.04,97404.12,94837.25,,,,,,,1311,131,,,,0.2227,27.8,,,,Retail,QLD,Receivable,EFT,,,,,,,Apex Industries,INV-01311,Under review,,,,,,,,2024-07-11
363333.95,199870.01,163463.94,95975.47,,,,,,,1312,130,,,,0.4499,36.6,,,,Retail,NSW,Receivable,EFT,,,,,,,Phoenix Rising,INV-01312,Disputed,,,,,,,,2024-11-15
59653.51,48229.86,11423.65,11951.79,,,,,,,1313,141,,,,0.1915,47.7,,,,Government,QLD,Payable,Credit Card,,,,,,,Nexus Digital,INV-01313,Disputed,,,,,,,,2023-12-31
119065.87,94407.33,24658.54,20088.86,,,,,,,1314,135,,,,0.2071,31.2,,,,Government,QLD,Payable,Direct Debit,,,,,,,Nexus Digital,INV-01314,Credit note issued,,,,,,,,2023-08-05
192821.56,110872.4,81949.16,56213.11,,,,,,,1315,169,,,,0.425,32.0,,,,Government,NSW,Accrual,Credit Card,,,,,,,Velocity Partners,INV-01315,Disputed,,,,,,,,2024-02-11
479858.17,280477.1,199381.07,89448.08,,,,,,,1316,131,,,,0.4155,82.3,,,,Wholesale,SA,Accrual,Cheque,,,,,,,Nexus Digital,INV-01316,,,,,,,,,2024-07-04
246813.4,209766.71,37046.69,47584.4,,,,,,,1317,168,,,,0.1501,111.6,,,,Corporate,WA,Receivable,EFT,,,,,,,Momentum Capital,INV-01317,Credit note issued,,,,,,,,2024-08-20
496933.7,318037.57,178896.13,140744.28,,,,,,,1318,155,,,,0.36,24.2,,,,Government,SA,Payable,Direct Debit,,,,,,,Crystal Clear Systems,INV-01318,,,,,,,,,2023-06-22
316360.03,250778.6,65581.43,87652.31,,,,,,,1319,168,,,,0.2073,41.2,,,,Government,SA,Payable,EFT,,,,,,,Omega Technologies,INV-01319,Credit note issued,,,,,,,,2024-04-13
136057.69,103050.09,33007.6,33385.45,,,,,,,1320,177,,,,0.2426,107.5,,,,Retail,NSW,Receivable,Credit Card,,,,,,,Precision Works,INV-01320,Overdue 30 days,,,,,,,,2023-03-20
323022.89,299345.31,23677.58,83121.95,,,,,,,1321,179,,,,0.0733,44.4,,,,Wholesale,NSW,Receivable,Direct Debit,,,,,,,Metro Solutions,INV-01321,Under review,,,,,,,,2023-05-12
105890.01,64148.17,41741.84,18325.97,,,,,,,1322,109,,,,0.3942,72.9,,,,Corporate,QLD,Accrual,Direct Debit,,,,,,,Metro Solutions,INV-01322,Disputed,,,,,,,,2023-10-05
237682.59,208423.86,29258.73,25463.0,,,,,,,1323,150,,,,0.1231,47.0,,,,Government,VIC,Accrual,Credit Card,,,,,,,Momentum Capital,INV-01323,Paid on time,,,,,,,,2024-11-25
208763.2,154735.28,54027.92,32898.94,,,,,,,1324,193,,,,0.2588,24.5,,,,Wholesale,QLD,Receivable,EFT,,,,,,,Southern Cross Ltd,INV-01324,Under review,,,,,,,,2023-08-29
74144.41,55771.43,18372.98,12061.36,,,,,,,1325,176,,,,0.2478,93.2,,,,Corporate,NSW,Accrual,Cheque,,,,,,,Metro Solutions,INV-01325,Under review,,,,,,,,2023-05-25
447865.46,330659.07,117206.39,61771.97,,,,,,,1326,144,,,,0.2617,15.4,,,,Corporate,QLD,Receivable,Credit Card,,,,,,,Frontier Co,INV-01326,Paid on time,,,,,,,,2023-07-08
281971.12,171438.44,110532.68,64269.74,,,,,,,1327,172,,,,0.392,76.9,,,,Government,NSW,Receivable,Cheque,,,,,,,Southern Cross Ltd,INV-01327,Under review,,,,,,,,2023-11-06
467542.73,406341.39,61201.34,49003.01,,,,,,,1328,179,,,,0.1309,11.3,,,,Government,NSW,Accrual,Credit Card,,,,,,,Harbour Bridge Co,INV-01328,,,,,,,,,2023-12-03
366171.92,312491.12,53680.8,104623.81,,,,,,,1329,196,,,,0.1466,105.7,,,,Government,VIC,Payable,Direct Debit,,,,,,,Greenfield Enterprises,INV-01329,Disputed,,,,,,,,2023-09-21
248376.21,229524.46,18851.75,31159.98,,,,,,,1330,145,,,,0.0759,62.3,,,,Wholesale,QLD,Payable,Cheque,,,,,,,Titan Resources,INV-01330,Under review,,,,,,,,2023-10-23
260668.73,237495.28,23173.45,73463.61,,,,,,,1331,152,,,,0.0889,57.1,,,,Corporate,VIC,Accrual,Credit Card,,,,,,,Catalyst Ventures,INV-01331,Credit note issued,,,,,,,,2023-05-11
323247.41,283908.2,39339.21,78083.82,,,,,,,1332,117,,,,0.1217,115.8,,,,Corporate,NSW,Accrual,EFT,,,,,,,Apex Industries,INV-01332,Disputed,,,,,,,,2023-08-16
336464.46,242994.63,93469.83,63030.83,,,,,,,1333,160,,,,0.2778,78.1,,,,Corporate,SA,Receivable,Cheque,,,,,,,Delta Force Services,INV-01333,Overdue 30 days,,,,,,,,2023-07-13
146848.27,87550.94,59297.33,31277.85,,,,,,,1334,116,,,,0.4038,76.3,,,,Retail,VIC,Payable,EFT,,,,,,,Nexus Digital,INV-01334,Credit note issued,,,,,,,,2023-04-23
116617.2,90191.74,26425.46,25643.06,,,,,,,1335,172,,,,0.2266,86.6,,,,Corporate,QLD,Payable,EFT,,,,,,,North Star Group,INV-01335,Paid on time,,,,,,,,2023-03-28
405396.8,370613.75,34783.05,116787.72,,,,,,,1336,123,,,,0.0858,118.1,,,,Retail,WA,Accrual,Cheque,,,,,,,Momentum Capital,INV-01336,Under review,,,,,,,,2023-02-16
51734.88,43436.61,8298.27,7775.02,,,,,,,1337,150,,,,0.1604,37.6,,,,Wholesale,WA,Payable,Cheque,,,,,,,Southern Cross Ltd,INV-01337,Paid on time,,,,,,,,2023-06-14
386936.92,280374.49,106562.43,100168.85,,,,,,,1338,175,,,,0.2754,20.2,,,,Wholesale,VIC,Accrual,EFT,,,,,,,Precision Works,INV-01338,Under review,,,,,,,,2024-04-19
333163.1,294482.86,38680.24,92565.43,,,,,,,1339,156,,,,0.1161,53.8,,,,Wholesale,QLD,Receivable,Direct Debit,,,,,,,Phoenix Rising,INV-01339,Under review,,,,,,,,2024-10-04
278271.92,166128.34,112143.58,52651.13,,,,,,,1340,169,,,,0.403,45.2,,,,Government,NSW,Receivable,Credit Card,,,,,,,Apex Industries,INV-01340,Credit note issued,,,,,,,,2024-01-17
148121.3,139870.94,8250.36,32231.24,,,,,,,1341,107,,,,0.0557,83.2,,,,Wholesale,VIC,Payable,Direct Debit,,,,,,,Precision Works,INV-01341,Overdue 30 days,,,,,,,,2024-04-01
448118.96,374851.51,73267.45,77943.67,,,,,,,1342,152,,,,0.1635,23.3,,,,Wholesale,SA,Accrual,Cheque,,,,,,,Delta Force Services,INV-01342,,,,,,,,,2023-01-29
158598.15,133270.03,25328.12,29218.77,,,,,,,1343,127,,,,0.1597,34.2,,,,Corporate,WA,Payable,Direct Debit,,,,,,,Phoenix Rising,INV-01343,Disputed,,,,,,,,2023-03-08
200383.15,130369.28,70013.87,49488.5,,,,,,,1344,142,,,,0.3494,23.3,,,,Corporate,WA,Receivable,Cheque,,,,,,,Catalyst Ventures,INV-01344,Under review,,,,,,,,2024-06-11
214902.9,136463.34,78439.56,57728.49,,,,,,,1345,163,,,,0.365,53.5,,,,Government,QLD,Accrual,Cheque,,,,,,,Eclipse Group,INV-01345,Overdue 30 days,,,,,,,,2023-12-02
405081.12,382801.66,22279.46,104157.78,,,,,,,1346,181,,,,0.055,111.4,,,,Wholesale,VIC,Payable,Cheque,,,,,,,Blue Ocean Pty Ltd,INV-01346,Paid on time,,,,,,,,2024-08-06
429353.39,281355.28,147998.11,87230.62,,,,,,,1347,181,,,,0.3447,25.4,,,,Retail,SA,Receivable,Credit Card,,,,,,,Blue Ocean Pty Ltd,INV-01347,Disputed,,,,,,,,2023-04-05
379558.71,309188.53,70370.18,74390.25,,,,,,,1348,175,,,,0.1854,79.7,,,,Wholesale,WA,Accrual,Credit Card,,,,,,,Harbour Bridge Co,INV-01348,Overdue 30 days,,,,,,,,2024-02-11
235945.72,198383.16,37562.56,37031.22,,,,,,,1349,154,,,,0.1592,43.8,,,,Retail,VIC,Accrual,Direct Debit,,,,,,,Global Tech,INV-01349,Credit note issued,,,,,,,,2023-03-21
149305.66,112770.56,36535.1,20273.85,,,,,,,1350,171,,,,0.2447,25.7,,,,Retail,SA,Receivable,Cheque,,,,,,,Precision Works,INV-01350,Paid on time,,,,,,,,2023-11-15
451621.39,307779.98,143841.41,99908.66,,,,,,,1351,121,,,,0.3185,76.8,,,,Corporate,NSW,Receivable,Cheque,,,,,,,Eclipse Group,INV-01351,Overdue 30 days,,,,,,,,2023-05-17
300646.36,282547.45,18098.91,78484.38,,,,,,,1352,186,,,,0.0602,81.1,,,,Corporate,VIC,Accrual,EFT,,,,,,,Titan Resources,INV-01352,Overdue 30 days,,,,,,,,2024-07-05
470224.32,322714.95,147509.37,108741.35,,,,,,,1353,196,,,,0.3137,64.9,,,,Government,SA,Receivable,EFT,,,,,,,Delta Force Services,INV-01353,Credit note issued,,,,,,,,2023-06-09
189816.74,150012.17,39804.57,56206.33,,,,,,,1354,148,,,,0.2097,76.8,,,,Wholesale,WA,Accrual,EFT,,,,,,,Clarity Health,INV-01354,Credit note issued,,,,,,,,2024-10-10
189183.54,140525.53,48658.01,38047.04,,,,,,,1355,187,,,,0.2572,91.8,,,,Retail,SA,Payable,Cheque,,,,,,,Eclipse Group,INV-01355,Paid on time,,,,,,,,2023-12-09
404208.35,314918.73,89289.62,86570.44,,,,,,,1356,123,,,,0.2209,51.5,,,,Wholesale,VIC,Receivable,Cheque,,,,,,,Delta Force Services,INV-01356,,,,,,,,,2023-06-12
269528.73,187915.43,81613.3,43349.39,,,,,,,1357,152,,,,0.3028,111.4,,,,Wholesale,WA,Receivable,Cheque,,,,,,,Delta Force Services,INV-01357,Paid on time,,,,,,,,2023-07-17
401430.81,272170.09,129260.72,60480.8,,,,,,,1358,132,,,,0.322,106.3,,,,Government,WA,Payable,EFT,,,,,,,Global Tech,INV-01358,Disputed,,,,,,,,2023-04-13
471803.49,391927.16,79876.33,115956.81,,,,,,,1359,149,,,,0.1693,19.6,,,,Retail,WA,Accrual,Direct Debit,,,,,,,Metro Solutions,INV-01359,Credit note issued,,,,,,,,2024-07-16
223751.02,146445.04,77305.98,45643.12,,,,,,,1360,166,,,,0.3455,115.1,,,,Wholesale,QLD,Payable,Cheque,,,,,,,Acme Corp,INV-01360,Paid on time,,,,,,,,2024-11-27
470813.44,304286.73,166526.71,110719.84,,,,,,,1361,179,,,,0.3537,49.6,,,,Government,SA,Accrual,Cheque,,,,,,,Crystal Clear Systems,INV-01361,Under review,,,,,,,,2023-08-24
350249.45,294489.74,55759.71,94573.96,,,,,,,1362,169,,,,0.1592,35.1,,,,Wholesale,NSW,Accrual,Credit Card,,,,,,,Titan Resources,INV-01362,Under review,,,,,,,,2023-05-05
227768.91,148846.98,78921.93,34978.71,,,,,,,1363,153,,,,0.3465,74.4,,,,Wholesale,VIC,Payable,Direct Debit,,,,,,,Momentum Capital,INV-01363,Paid on time,,,,,,,,2024-10-08
486379.18,354862.25,131516.93,48867.34,,,,,,,1364,199,,,,0.2704,84.1,,,,Wholesale,VIC,Receivable,EFT,,,,,,,Summit Consulting,INV-01364,Paid on time,,,,,,,,2023-04-09
275528.4,221304.41,54223.99,29265.49,,,,,,,1365,180,,,,0.1968,26.9,,,,Retail,QLD,Receivable,Credit Card,,,,,,,Pacific Innovations,INV-01365,Paid on time,,,,,,,,2023-09-06
416159.9,329598.64,86561.26,104860.67,,,,,,,1366,127,,,,0.208,84.7,,,,Corporate,NSW,Accrual,Credit Card,,,,,,,Pacific Innovations,INV-01366,Paid on time,,,,,,,,2024-05-11
70475.7,60059.39,10416.31,14789.52,,,,,,,1367,154,,,,0.1478,63.2,,,,Retail,NSW,Receivable,Cheque,,,,,,,Momentum Capital,INV-01367,Under review,,,,,,,,2023-09-08
93957.44,60198.53,33758.91,18527.62,,,,,,,1368,140,,,,0.3593,53.9,,,,Retail,NSW,Accrual,EFT,,,,,,,Nexus Digital,INV-01368,Under review,,,,,,,,2024-11-02
311825.36,171784.59,140040.77,77874.05,,,,,,,1369,159,,,,0.4491,51.4,,,,Corporate,VIC,Receivable,Cheque,,,,,,,North Star Group,INV-01369,Credit note issued,,,,,,,,2023-09-02
165730.4,142942.47,22787.93,45206.89,,,,,,,1370,199,,,,0.1375,62.9,,,,Corporate,NSW,Payable,Cheque,,,,,,,Frontier Co,INV-01370,Overdue 30 days,,,,,,,,2023-11-08
